GEO_ID,NAME,S1903_C01_001E,S1903_C02_001E,S1903_C01_002E,S1903_C02_002E,S1903_C01_003E,S1903_C02_003E,S1903_C01_005E,S1903_C02_005E,S1903_C01_009E,S1903_C02_009E,S1903_C01_010E,S1903_C02_010E
1400000US48113017202,"Census Tract 172.02, Dallas County, Texas",2799,42489,66.3,43882,26.8,40670,0,-,33,41066,39.7,46731
1400000US48113017301,"Census Tract 173.01, Dallas County, Texas",1864,45212,71.1,40532,21.6,59601,1.5,82333,27.8,31500,50,46654
1400000US48113017303,"Census Tract 173.03, Dallas County, Texas",2554,51369,66.3,51866,26,41389,2.4,67885,21.8,49979,48.2,52330
1400000US48113017304,"Census Tract 173.04, Dallas County, Texas",2663,94658,66,102695,23.6,90227,7.9,95066,17.1,91450,52.7,110064
1400000US48113017305,"Census Tract 173.05, Dallas County, Texas",2812,79423,51.2,83715,37.8,73088,2.4,89297,16.1,66111,41.8,84271
1400000US48113017306,"Census Tract 173.06, Dallas County, Texas",2149,61208,55.6,53068,34.2,75694,2.4,68170,22.9,48383,38.8,62083
1400000US48113017400,"Census Tract 174, Dallas County, Texas",1687,46413,76.3,48750,15.9,45403,0,-,17,46250,65.3,47568
1400000US48113017500,"Census Tract 175, Dallas County, Texas",1386,58864,76.5,54700,18.8,63182,0,-,9.8,84423,69.3,54025
1400000US48113017602,"Census Tract 176.02, Dallas County, Texas",1110,57125,67.8,58051,26.2,57639,0,-,24,60000,48.9,57288
1400000US48113017604,"Census Tract 176.04, Dallas County, Texas",938,40625,73.3,41136,19.3,36350,0,-,31.4,38403,48.8,43182
1400000US48113017605,"Census Tract 176.05, Dallas County, Texas",1179,34694,19.1,42134,55,31425,0,-,42.5,40498,2.5,19205
1400000US48113017606,"Census Tract 176.06, Dallas County, Texas",1357,33309,70.4,29913,23.7,32219,0,-,30.8,37738,40.9,24698
1400000US48113017702,"Census Tract 177.02, Dallas County, Texas",2854,48075,65.7,53100,23.7,46352,6.2,78000,14.5,48068,55,51364
1400000US48113017703,"Census Tract 177.03, Dallas County, Texas",1465,30142,79.6,32708,15.8,23293,0.9,-,40.2,25694,42.5,42614
1400000US48113017704,"Census Tract 177.04, Dallas County, Texas",1647,36569,73.5,42429,10.7,31250,3.2,22171,34.1,29777,52,42978
1400000US48113017804,"Census Tract 178.04, Dallas County, Texas",2351,43634,71,41395,16.4,45625,1.1,42833,25.1,40673,56.1,42788
1400000US48113017805,"Census Tract 178.05, Dallas County, Texas",2007,49438,60.4,56538,31.6,37361,3.2,85833,19.4,59333,44.8,54219
1400000US48113017806,"Census Tract 178.06, Dallas County, Texas",1542,40127,68,42415,18,41500,1,60156,26.3,35707,52,52841
1400000US48113017807,"Census Tract 178.07, Dallas County, Texas",2003,36890,65.4,41299,23,32448,0.5,-,25.4,36635,48.8,45116
1400000US48113017808,"Census Tract 178.08, Dallas County, Texas",1669,70134,77.5,68333,13.1,72955,4.2,90000,14.5,61250,66.1,69605
1400000US48113017811,"Census Tract 178.11, Dallas County, Texas",1554,69750,79.3,71667,11,29289,2.8,28214,14.2,51992,70.1,72255
1400000US48113017812,"Census Tract 178.12, Dallas County, Texas",836,49524,82.5,51190,10.3,22019,0,-,6.2,38269,79.9,52500
1400000US48113017813,"Census Tract 178.13, Dallas County, Texas",2443,42175,64.1,44250,20.5,38100,4.9,89132,25.5,36875,46.8,47094
1400000US48113017814,"Census Tract 178.14, Dallas County, Texas",1992,62370,72.7,63711,12.4,41806,10.2,88784,8.5,63807,67.5,62038
1400000US48113017900,"Census Tract 179, Dallas County, Texas",1581,41417,75.3,41509,7.4,24875,1.4,-,33.9,41792,55.8,41034
1400000US48113018001,"Census Tract 180.01, Dallas County, Texas",2187,48942,69,49509,17.4,45078,0.2,-,27,57831,55,51000
1400000US48113018002,"Census Tract 180.02, Dallas County, Texas",1150,43554,72.2,45938,11.6,16779,1.9,95972,35.2,53472,50.6,42850
1400000US48113018104,"Census Tract 181.04, Dallas County, Texas",2208,84106,78.6,85179,9.9,71339,8.6,82768,6.7,84250,74.2,87232
1400000US48113018105,"Census Tract 181.05, Dallas County, Texas",1598,38773,52.1,49073,18.5,24303,0.9,29688,43.1,37143,33.2,48750
1400000US48113018110,"Census Tract 181.10, Dallas County, Texas",1859,78155,83.4,76875,4.7,64494,7.7,116813,7.4,62096,80.3,74153
1400000US48113018111,"Census Tract 181.11, Dallas County, Texas",1955,57075,56.3,63622,22.6,23711,2.9,73219,28.9,58015,45.6,66786
1400000US48113018118,"Census Tract 181.18, Dallas County, Texas",2355,57301,53.3,60978,24.4,41635,7.5,91641,20.4,39728,45.9,67692
1400000US48113018120,"Census Tract 181.20, Dallas County, Texas",1371,68006,51.6,73482,12.3,87037,16.4,42434,19.5,61364,43.2,73661
1400000US48113018121,"Census Tract 181.21, Dallas County, Texas",1557,49434,51.4,60204,10.6,48894,5.4,57692,40.8,45596,38.9,62727
1400000US48113018122,"Census Tract 181.22, Dallas County, Texas",3623,84330,75.5,85021,9,112039,8.2,61429,13.9,48365,66.9,89841
1400000US48113018123,"Census Tract 181.23, Dallas County, Texas",2426,65492,50.7,68490,12.9,69342,15.4,90450,17.9,51948,49.2,69097
1400000US48113018124,"Census Tract 181.24, Dallas County, Texas",4717,84969,74.3,91634,17.2,78197,5.2,69103,12.8,61451,64.5,97375
1400000US48113018126,"Census Tract 181.26, Dallas County, Texas",2003,58308,62.3,60268,22.2,58235,0.5,-,21.4,62917,50.9,56063
1400000US48113018127,"Census Tract 181.27, Dallas County, Texas",946,50000,53.6,53073,17.7,29536,0,-,42.2,50089,37,54688
1400000US48113018128,"Census Tract 181.28, Dallas County, Texas",1919,44821,49,51049,26.7,26866,7.7,14940,23.9,48500,40.5,51004
1400000US48113018129,"Census Tract 181.29, Dallas County, Texas",1828,55385,75.8,60100,16.9,50032,0.8,26944,12.4,50031,69.9,60600
1400000US48113018130,"Census Tract 181.30, Dallas County, Texas",1752,43281,56.2,51552,31.8,36524,4.1,28438,14.7,51808,47.1,48922
1400000US48113018132,"Census Tract 181.32, Dallas County, Texas",1707,62589,71.8,67774,8.4,47125,2.9,86023,20.6,47917,63.4,66716
1400000US48113018133,"Census Tract 181.33, Dallas County, Texas",1221,71830,90.5,74196,4.1,48611,1.3,-,15.7,44451,78.9,75977
1400000US48113018134,"Census Tract 181.34, Dallas County, Texas",1700,78119,94.1,78415,3,84750,0.7,-,4.4,78589,91.1,77879
1400000US48113018135,"Census Tract 181.35, Dallas County, Texas",1103,46566,70.3,49967,25.4,45357,3.4,22434,8.9,43667,64,55333
1400000US48113018136,"Census Tract 181.36, Dallas County, Texas",2660,102539,81.5,100938,8.9,113300,6.4,116667,7.4,71131,77,102716
1400000US48113018137,"Census Tract 181.37, Dallas County, Texas",1350,73400,56.4,78750,21.3,69250,11,121122,15.9,67527,49.6,79464
1400000US48113018138,"Census Tract 181.38, Dallas County, Texas",1709,47144,52,45985,28.6,51806,7.9,59779,10.2,47462,46.2,46004
1400000US48113018139,"Census Tract 181.39, Dallas County, Texas",1953,90080,74.8,92276,14.8,78854,2.7,59141,13.3,72388,67.2,94271
1400000US48113018140,"Census Tract 181.40, Dallas County, Texas",1698,88667,71.9,90675,23.1,90921,0.9,-,15.1,53182,59.2,97072
1400000US48113018141,"Census Tract 181.41, Dallas County, Texas",1717,33441,64.1,30648,20.3,50507,2.5,-,17.9,36146,55.8,28476
1400000US48113018142,"Census Tract 181.42, Dallas County, Texas",1121,63134,71.4,70192,11.3,46042,11.5,91369,7.1,39881,64.2,70577
1400000US48113018203,"Census Tract 182.03, Dallas County, Texas",1704,48772,34.4,50603,28,52550,7.6,75379,43.9,44628,19.6,65313
1400000US48113018204,"Census Tract 182.04, Dallas County, Texas",1097,33275,31.2,32130,25.6,30347,2.3,-,64.8,33803,6.4,34800
1400000US48113018205,"Census Tract 182.05, Dallas County, Texas",1291,38153,36,50812,9.6,30833,4,54514,60.9,36759,22.7,52083
1400000US48113018206,"Census Tract 182.06, Dallas County, Texas",1195,41816,47.6,37019,7.7,25147,4.4,40952,59.9,50536,28.4,37404
1400000US48113018300,"Census Tract 183, Dallas County, Texas",1969,41740,64.3,42438,8.1,49971,0,-,36.2,36068,47.9,48041
1400000US48113018401,"Census Tract 184.01, Dallas County, Texas",1490,47581,54.2,46577,7.7,68793,2.9,61932,41.5,36552,45.9,47407
1400000US48113018402,"Census Tract 184.02, Dallas County, Texas",1346,48672,80,51583,7.6,20921,3.4,94297,15.7,26467,70.5,48884
1400000US48113018403,"Census Tract 184.03, Dallas County, Texas",449,29338,42.5,31302,36.7,20391,4.2,7841,26.3,31458,26.1,33516
1400000US48113018501,"Census Tract 185.01, Dallas County, Texas",1115,49324,56,49891,11.2,58523,1.8,33750,34.8,32843,40.6,57022
1400000US48113018503,"Census Tract 185.03, Dallas County, Texas",2206,27979,27.3,30388,65,27018,2.9,60625,16.9,37700,14.3,22625
1400000US48113018505,"Census Tract 185.05, Dallas County, Texas",1237,24242,32.2,22917,52.8,23724,3.2,15769,29.1,25427,9.4,15625
1400000US48113018506,"Census Tract 185.06, Dallas County, Texas",1351,32876,38,28552,57.4,38633,0.1,-,29.3,23750,12.5,52656
1400000US48113018600,"Census Tract 186, Dallas County, Texas",1294,51579,76.2,51032,4.9,40469,4,-,22.7,54286,62.8,51746
1400000US48113018700,"Census Tract 187, Dallas County, Texas",1870,37807,57.2,32823,6.7,24904,0,-,52,40057,38.8,37417
1400000US48113018801,"Census Tract 188.01, Dallas County, Texas",1354,49028,52.1,44104,10.2,73409,4,45909,41.2,48750,38.2,43618
1400000US48113018802,"Census Tract 188.02, Dallas County, Texas",285,37311,62.5,35758,3.5,-,0,-,34.7,60417,55.1,35720
1400000US48113018900,"Census Tract 189, Dallas County, Texas",1879,46142,52.7,46432,12.2,33910,11.2,50521,32.7,44886,41.2,47243
1400000US48113019004,"Census Tract 190.04, Dallas County, Texas",2208,49851,53.4,54682,23.5,42096,13.9,46286,10.1,54727,47.8,53736
1400000US48113019013,"Census Tract 190.13, Dallas County, Texas",1652,25221,32.4,26648,11.3,14712,4.7,11250,72.2,29133,6.8,17750
1400000US48113019014,"Census Tract 190.14, Dallas County, Texas",1997,52530,45.7,63621,13.4,29949,10.6,46424,38.7,51250,31.4,71667
1400000US48113019016,"Census Tract 190.16, Dallas County, Texas",1248,41463,48,49479,24.5,35294,15.4,31375,21.6,33977,36.9,53929
1400000US48113019018,"Census Tract 190.18, Dallas County, Texas",1910,56952,51.3,61013,30.4,57226,14.4,38512,12.7,25347,42.5,68889
1400000US48113019019,"Census Tract 190.19, Dallas County, Texas",2294,32976,32.1,36042,41.3,31597,17.9,41792,24,22377,15,85161
1400000US48113019020,"Census Tract 190.20, Dallas County, Texas",2164,54531,60.4,72458,15,39605,15.9,33947,9.9,41017,55.5,72458
1400000US48113019021,"Census Tract 190.21, Dallas County, Texas",2239,50479,52.7,55333,9.1,46280,14.7,66429,27.4,44912,42.3,59261
1400000US48113019023,"Census Tract 190.23, Dallas County, Texas",2002,77292,82.6,82866,9.7,49150,5.5,48182,7.4,59844,75.7,84569
1400000US48113019024,"Census Tract 190.24, Dallas County, Texas",1416,75859,61.9,86094,19.5,69100,17.6,56875,8.1,73750,55.9,88750
1400000US48113019025,"Census Tract 190.25, Dallas County, Texas",1689,80716,64.7,81692,15.6,90347,14.5,66181,6,111250,61.3,81204
1400000US48113019026,"Census Tract 190.26, Dallas County, Texas",1979,54173,77.9,53611,12.3,41957,3.3,51875,8.7,60417,74.3,54542
1400000US48113019027,"Census Tract 190.27, Dallas County, Texas",1863,42356,48.5,50885,15.6,40698,23.5,44063,7.5,53113,44.5,51927
1400000US48113019028,"Census Tract 190.28, Dallas County, Texas",1204,53621,55.3,55000,11.6,33750,13.5,36689,19.7,52159,50.8,58125
1400000US48113019029,"Census Tract 190.29, Dallas County, Texas",2099,52574,61.5,48882,12.3,66932,13,33750,16.7,60125,54.6,49118
1400000US48113019031,"Census Tract 190.31, Dallas County, Texas",2281,84097,77.8,83958,8.8,128875,7.8,39643,7.8,69732,72.4,84769
1400000US48113019032,"Census Tract 190.32, Dallas County, Texas",1121,45436,39.9,55847,8.2,37875,14.9,55156,44.5,37348,28.7,55726
1400000US48113019033,"Census Tract 190.33, Dallas County, Texas",1051,32577,51,27301,9.6,38231,11.9,32404,48,27463,27.6,26250
1400000US48113019034,"Census Tract 190.34, Dallas County, Texas",1677,39946,36.7,65234,44.5,38478,13.8,29125,9.5,46042,29,82857
1400000US48113019035,"Census Tract 190.35, Dallas County, Texas",1800,33795,46.8,39522,38.4,34145,1.3,60288,33.9,28527,25.7,40000
1400000US48113019036,"Census Tract 190.36, Dallas County, Texas",987,101763,84.1,102031,2.5,76406,9.6,111157,9.8,80156,76.7,102305
1400000US48113019037,"Census Tract 190.37, Dallas County, Texas",1200,84674,78.8,88821,3.7,93571,14.1,58466,4.6,148237,75.1,87083
1400000US48113019038,"Census Tract 190.38, Dallas County, Texas",170,58542,64.7,61250,0,-,30.6,7097,7.1,-,57.6,51250
1400000US48113019039,"Census Tract 190.39, Dallas County, Texas",2133,55653,64.8,69657,9.9,33411,14.9,53041,13.4,30529,60.5,78587
1400000US48113019040,"Census Tract 190.40, Dallas County, Texas",2501,56770,54.2,55891,20.7,44917,21.9,73688,5.8,75444,49.1,55094
1400000US48113019041,"Census Tract 190.41, Dallas County, Texas",1071,67147,78.2,76733,10.2,47201,9.1,67298,4.8,81688,74.5,75625
1400000US48113019042,"Census Tract 190.42, Dallas County, Texas",1758,71643,65,77625,4.3,69479,21.6,72176,12.3,70513,60.5,76384
1400000US48113019043,"Census Tract 190.43, Dallas County, Texas",2447,102215,86.2,101163,4.9,129356,5.6,133000,5.1,54948,82.1,102129
1400000US48113019100,"Census Tract 191, Dallas County, Texas",1968,48661,71.4,51250,6.1,52143,16.9,31744,11.9,53257,62.8,53854
1400000US48113019202,"Census Tract 192.02, Dallas County, Texas",1634,55102,80.2,57245,6.2,17361,3.9,59489,29.7,26853,60.2,59356
1400000US48113019203,"Census Tract 192.03, Dallas County, Texas",1627,69398,97.3,69044,0.6,-,0,-,3.5,44688,93.8,70909
1400000US48113019204,"Census Tract 192.04, Dallas County, Texas",2575,45864,75.8,45805,9.7,59313,3.6,36964,38.5,38021,47.7,51818
1400000US48113019205,"Census Tract 192.05, Dallas County, Texas",1180,98750,94.7,99583,2.7,-,0,-,3.4,125577,91.4,99083
1400000US48113019206,"Census Tract 192.06, Dallas County, Texas",2404,35219,76.5,43030,5.2,48412,15.4,23293,11.1,54145,67.1,40682
1400000US48113019208,"Census Tract 192.08, Dallas County, Texas",2021,28703,43,29965,16,24063,2.3,83929,49.4,27163,32.4,29708
1400000US48113019210,"Census Tract 192.10, Dallas County, Texas",1431,106354,96.9,105000,0,-,2.6,211477,5,162969,91.8,104250
1400000US48113019211,"Census Tract 192.11, Dallas County, Texas",2074,58684,87.3,56029,2.9,41667,6.1,91164,8.9,47670,79.7,58980
1400000US48113019212,"Census Tract 192.12, Dallas County, Texas",937,27370,25.6,19528,4.1,28100,0,-,95.9,27057,0,-
1400000US48113019213,"Census Tract 192.13, Dallas County, Texas",1402,21316,46.9,17536,14,30667,5.2,22260,37.3,24665,41.7,16685
1400000US48113019301,"Census Tract 193.01, Dallas County, Texas",952,166591,99.4,167273,0,-,0,-,6.8,"250,000+",92.5,158021
1400000US48113019302,"Census Tract 193.02, Dallas County, Texas",1026,133750,94.8,124659,0,-,4.7,134750,3.9,64688,90.9,124886
1400000US48113019400,"Census Tract 194, Dallas County, Texas",1531,105179,95.7,95362,0,-,3.9,"250,000+",2.1,14167,93.6,95888
1400000US48113019501,"Census Tract 195.01, Dallas County, Texas",2105,175938,98.1,164911,0,-,1.6,"250,000+",1,-,97.1,175134
1400000US48113019502,"Census Tract 195.02, Dallas County, Texas",1760,127000,93.6,145556,0.4,-,5.7,42338,5,96000,90.5,146111
1400000US48113019600,"Census Tract 196, Dallas County, Texas",923,213125,97.8,212904,0,-,1.4,"250,000+",6.2,48074,91.7,225000
1400000US48113019700,"Census Tract 197, Dallas County, Texas",748,249194,97.6,249919,0,-,0.7,-,1.5,-,97.6,249919
1400000US48113019800,"Census Tract 198, Dallas County, Texas",1721,224097,98,222500,0,-,0,-,5.3,57179,92.6,228712
1400000US48113019900,"Census Tract 199, Dallas County, Texas",1129,28750,72.7,27583,1.9,-,0,-,80.4,27833,16.3,40000
1400000US48113020000,"Census Tract 200, Dallas County, Texas",1300,129205,75.2,128466,5.3,145547,17.4,143452,8.3,200485,68.3,126603
1400000US48113020100,"Census Tract 201, Dallas County, Texas",793,31979,72.5,34871,6.4,87750,1.6,-,42.2,26250,49.7,53125
1400000US48113020200,"Census Tract 202, Dallas County, Texas",1403,23265,3.4,20400,95.9,23881,0,-,0,-,3.4,20400
1400000US48113020300,"Census Tract 203, Dallas County, Texas",1087,14060,9.4,17813,88.1,13527,0,-,1.9,19375,8,14350
1400000US48113020400,"Census Tract 204, Dallas County, Texas",2117,52508,62.3,53374,23.2,52872,2.6,22148,19.3,37279,50.1,55542
1400000US48113020500,"Census Tract 205, Dallas County, Texas",1321,14941,17.6,26573,62.1,9937,1.2,65000,25.7,26925,5.5,75042
1400000US48113020600,"Census Tract 206, Dallas County, Texas",832,200938,95.2,238125,0,-,4.1,-,1.7,"250,000+",94.2,231786
1400000US48113020700,"Census Tract 207, Dallas County, Texas",2248,73423,86.3,74226,8.5,47308,2.6,51136,17.1,65417,71.2,84063
1400000US48113980000,"Census Tract 9800, Dallas County, Texas",0,-,-,-,-,-,-,-,-,-,-,-
1400000US48113980100,"Census Tract 9801, Dallas County, Texas",0,-,-,-,-,-,-,-,-,-,-,-
1600000US4819000,"Dallas city, Texas",449597,41682,57.6,51955,26.2,29897,3.1,50619,29,34014,40.4,64739
